2025-06-24T13:28:01.886310,INFO,"Face at (258, 204, 144, 144) -> sad (0.3781)"
2025-06-24T13:28:01.889309,INFO,Emitted 2 prediction(s)
2025-06-24T13:31:17.411541,INFO,Logging initialized.
2025-06-24T13:31:17.496724,INFO,Flask and SocketIO initialized.
2025-06-24T13:31:17.533335,INFO,Haar cascade loaded.
2025-06-24T13:31:17.721210,INFO,Model loaded and set to eval mode.
2025-06-24T13:31:17.722223,INFO,Transform pipeline ready.
2025-06-24T13:35:26.151540,INFO,Logging initialized.
2025-06-24T13:35:26.237897,INFO,Flask and SocketIO initialized.
2025-06-24T13:35:26.271795,INFO,Haar cascade loaded.
2025-06-24T13:35:26.432218,INFO,Model loaded and set to eval mode.
2025-06-24T13:35:26.434735,INFO,Transform pipeline ready.
2025-06-24T13:35:36.974902,INFO,"Face at (259, 314, 127, 127) -> neutral (0.6257)"
2025-06-24T13:35:36.979272,INFO,"Face at (395, 275, 26, 26) -> sad (0.3450)"
2025-06-24T13:35:37.010137,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:37.047403,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:37.550497,INFO,"Face at (259, 310, 127, 127) -> neutral (0.5865)"
2025-06-24T13:35:37.608312,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:37.982862,INFO,"Face at (257, 309, 128, 128) -> neutral (0.6297)"
2025-06-24T13:35:38.229553,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:38.382646,INFO,"Face at (254, 314, 122, 122) -> neutral (0.3881)"
2025-06-24T13:35:38.452984,INFO,"Face at (254, 314, 122, 122) -> neutral (0.5752)"
2025-06-24T13:35:38.457782,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:38.473817,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:38.475346,INFO,"Face at (254, 314, 122, 122) -> neutral (0.5936)"
2025-06-24T13:35:38.687804,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:38.844595,INFO,"Face at (254, 319, 119, 119) -> neutral (0.6255)"
2025-06-24T13:35:39.419009,INFO,"Face at (398, 97, 28, 28) -> sad (0.4232)"
2025-06-24T13:35:39.584828,INFO,"Face at (254, 319, 119, 119) -> neutral (0.4782)"
2025-06-24T13:35:39.622902,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:39.662567,INFO,"Face at (254, 319, 119, 119) -> neutral (0.3980)"
2025-06-24T13:35:39.795974,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:40.687613,INFO,"Face at (254, 319, 119, 119) -> neutral (0.4674)"
2025-06-24T13:35:40.735033,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:40.990160,INFO,"Face at (265, 315, 124, 124) -> neutral (0.4682)"
2025-06-24T13:35:41.098478,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:41.545577,INFO,"Face at (254, 319, 119, 119) -> neutral (0.6496)"
2025-06-24T13:35:41.590039,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:41.662130,INFO,"Face at (265, 315, 124, 124) -> neutral (0.5477)"
2025-06-24T13:35:41.677249,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:47.659309,INFO,"Face at (398, 97, 28, 28) -> sad (0.4602)"
2025-06-24T13:35:47.678541,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:48.442113,INFO,"Face at (278, 199, 155, 155) -> sad (0.4219)"
2025-06-24T13:35:48.447267,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:49.649029,INFO,"Face at (164, 74, 117, 117) -> fear (0.3794)"
2025-06-24T13:35:49.800405,INFO,"Face at (278, 199, 155, 155) -> sad (0.3523)"
2025-06-24T13:35:49.880667,INFO,"Face at (163, 74, 117, 117) -> sad (0.3435)"
2025-06-24T13:35:50.049742,INFO,"Face at (163, 74, 117, 117) -> fear (0.3818)"
2025-06-24T13:35:50.200025,INFO,"Face at (163, 74, 117, 117) -> fear (0.4017)"
2025-06-24T13:35:50.299157,INFO,"Face at (163, 74, 117, 117) -> fear (0.3836)"
2025-06-24T13:35:50.306307,INFO,"Face at (163, 74, 117, 117) -> fear (0.3887)"
2025-06-24T13:35:50.307319,INFO,"Face at (163, 74, 117, 117) -> fear (0.4006)"
2025-06-24T13:35:50.307319,INFO,"Face at (163, 74, 117, 117) -> fear (0.3721)"
2025-06-24T13:35:50.674627,INFO,"Face at (163, 74, 117, 117) -> fear (0.4005)"
2025-06-24T13:35:50.868373,INFO,"Face at (163, 74, 117, 117) -> fear (0.3652)"
2025-06-24T13:35:51.043908,INFO,"Face at (163, 74, 117, 117) -> fear (0.3606)"
2025-06-24T13:35:51.251784,INFO,"Face at (163, 74, 117, 117) -> fear (0.3522)"
2025-06-24T13:35:51.290644,INFO,"Face at (398, 98, 27, 27) -> neutral (0.2960)"
2025-06-24T13:35:51.296679,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:51.298817,INFO,"Face at (398, 97, 29, 29) -> neutral (0.2472)"
2025-06-24T13:35:51.373261,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:51.648321,INFO,"Face at (398, 97, 28, 28) -> sad (0.2975)"
2025-06-24T13:35:51.655533,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:52.356422,INFO,"Face at (398, 97, 28, 28) -> neutral (0.3389)"
2025-06-24T13:35:52.370545,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:52.935494,INFO,"Face at (272, 369, 68, 68) -> neutral (0.3117)"
2025-06-24T13:35:52.970899,INFO,Emitted 2 prediction(s)
2025-06-24T13:35:53.980507,INFO,"Face at (331, 365, 87, 87) -> happy (0.3711)"
2025-06-24T13:35:54.021571,INFO,"Face at (254, 314, 122, 122) -> neutral (0.3179)"
2025-06-24T13:35:54.028479,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:54.031279,INFO,Emitted 2 prediction(s)
2025-06-24T13:35:54.533515,INFO,"Face at (370, 301, 75, 75) -> sad (0.5919)"
2025-06-24T13:35:54.930164,INFO,"Face at (398, 97, 28, 28) -> neutral (0.4154)"
2025-06-24T13:35:55.550932,INFO,"Face at (338, 309, 71, 71) -> sad (0.3962)"
2025-06-24T13:35:55.562706,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:55.565752,INFO,"Face at (400, 34, 27, 27) -> sad (0.4175)"
2025-06-24T13:35:55.705798,INFO,"Face at (165, 76, 115, 115) -> fear (0.3351)"
2025-06-24T13:35:55.754672,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:56.595576,INFO,"Face at (169, 80, 109, 109) -> fear (0.5734)"
2025-06-24T13:35:56.597696,INFO,"Face at (269, 243, 138, 138) -> neutral (0.4242)"
2025-06-24T13:35:57.085687,INFO,"Face at (400, 33, 28, 28) -> sad (0.4761)"
2025-06-24T13:35:57.154655,INFO,"Face at (253, 239, 136, 136) -> neutral (0.5600)"
2025-06-24T13:35:57.167156,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:57.197891,INFO,"Face at (315, 301, 58, 58) -> sad (0.5594)"
2025-06-24T13:35:58.508440,INFO,"Face at (317, 302, 57, 57) -> happy (0.5165)"
2025-06-24T13:35:58.527511,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:58.638321,INFO,"Face at (264, 244, 139, 139) -> neutral (0.5601)"
2025-06-24T13:35:58.803171,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:58.682887,INFO,"Face at (261, 239, 143, 143) -> neutral (0.5104)"
2025-06-24T13:35:58.638321,INFO,"Face at (244, 234, 141, 141) -> neutral (0.7128)"
2025-06-24T13:35:59.023358,INFO,"Face at (280, 245, 137, 137) -> neutral (0.5291)"
2025-06-24T13:35:59.007774,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:59.131174,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:59.112947,INFO,Emitted 1 prediction(s)
2025-06-24T13:35:59.820914,INFO,"Face at (261, 239, 143, 143) -> neutral (0.5862)"
2025-06-24T13:36:00.066894,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:00.271180,INFO,"Face at (291, 215, 166, 166) -> neutral (0.5391)"
2025-06-24T13:36:00.276259,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:01.029349,INFO,"Face at (164, 74, 119, 119) -> fear (0.4256)"
2025-06-24T13:36:01.165441,INFO,"Face at (395, 276, 26, 26) -> sad (0.3452)"
2025-06-24T13:36:01.177923,INFO,"Face at (164, 75, 117, 117) -> sad (0.3186)"
2025-06-24T13:36:01.177923,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:01.304680,INFO,"Face at (398, 96, 29, 29) -> sad (0.3650)"
2025-06-24T13:36:01.863221,INFO,"Face at (285, 208, 163, 163) -> neutral (0.5836)"
2025-06-24T13:36:01.923301,INFO,"Face at (165, 75, 117, 117) -> fear (0.3785)"
2025-06-24T13:36:02.150275,INFO,"Face at (163, 74, 120, 120) -> fear (0.4527)"
2025-06-24T13:36:02.503240,INFO,"Face at (164, 74, 120, 120) -> sad (0.3533)"
2025-06-24T13:36:02.545907,INFO,"Face at (398, 97, 28, 28) -> sad (0.4493)"
2025-06-24T13:36:02.592464,INFO,"Face at (163, 75, 117, 117) -> sad (0.3272)"
2025-06-24T13:36:02.629830,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:02.630931,INFO,"Face at (164, 74, 119, 119) -> fear (0.4774)"
2025-06-24T13:36:02.848430,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:02.895846,INFO,"Face at (164, 76, 116, 116) -> fear (0.3275)"
2025-06-24T13:36:02.982913,INFO,"Face at (305, 209, 166, 166) -> neutral (0.4982)"
2025-06-24T13:36:03.008403,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:03.113306,INFO,"Face at (166, 75, 117, 117) -> fear (0.4934)"
2025-06-24T13:36:03.267315,INFO,"Face at (304, 202, 157, 157) -> neutral (0.5712)"
2025-06-24T13:36:03.323893,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:03.415847,INFO,"Face at (162, 72, 121, 121) -> fear (0.3720)"
2025-06-24T13:36:03.632590,INFO,"Face at (163, 73, 120, 120) -> fear (0.4202)"
2025-06-24T13:36:03.632590,INFO,"Face at (300, 211, 168, 168) -> neutral (0.6578)"
2025-06-24T13:36:03.645523,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:03.650554,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:03.714083,INFO,"Face at (163, 73, 120, 120) -> fear (0.4412)"
2025-06-24T13:36:03.721059,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:03.737281,INFO,"Face at (260, 211, 162, 162) -> neutral (0.5770)"
2025-06-24T13:36:03.744879,INFO,"Face at (314, 203, 146, 146) -> neutral (0.3920)"
2025-06-24T13:36:03.746413,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:03.751314,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:03.759844,INFO,"Face at (314, 203, 146, 146) -> neutral (0.4868)"
2025-06-24T13:36:03.761114,INFO,"Face at (398, 98, 27, 27) -> sad (0.4528)"
2025-06-24T13:36:03.767269,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:03.769323,INFO,"Face at (314, 203, 146, 146) -> neutral (0.5980)"
2025-06-24T13:36:03.778622,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:04.962055,INFO,"Face at (314, 203, 146, 146) -> neutral (0.3509)"
2025-06-24T13:36:04.969037,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:05.122554,INFO,"Face at (314, 203, 146, 146) -> happy (0.8394)"
2025-06-24T13:36:05.147920,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:05.336064,INFO,"Face at (314, 203, 146, 146) -> neutral (0.5674)"
2025-06-24T13:36:05.349116,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:07.278500,INFO,"Face at (278, 201, 157, 157) -> neutral (0.5735)"
2025-06-24T13:36:07.287664,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:07.471067,INFO,"Face at (398, 97, 27, 27) -> sad (0.4841)"
2025-06-24T13:36:08.924828,INFO,"Face at (163, 74, 117, 117) -> sad (0.3200)"

2025-06-24T13:36:08.839400,INFO,"Face at (275, 204, 156, 156) -> neutral (0.5449)"
2025-06-24T13:36:08.928948,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:08.930265,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:08.937309,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:09.351672,INFO,"Face at (399, 33, 28, 28) -> sad (0.5156)"
2025-06-24T13:36:09.695080,INFO,"Face at (278, 199, 155, 155) -> sad (0.2728)"
2025-06-24T13:36:09.702923,INFO,"Face at (278, 199, 155, 155) -> sad (0.3158)"
2025-06-24T13:36:09.695080,INFO,"Face at (278, 199, 155, 155) -> sad (0.3678)"
2025-06-24T13:36:09.701905,INFO,"Face at (278, 199, 155, 155) -> sad (0.3224)"
2025-06-24T13:36:09.693565,INFO,"Face at (278, 199, 155, 155) -> neutral (0.3570)"
2025-06-24T13:36:09.773697,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:09.820801,INFO,"Face at (278, 199, 155, 155) -> sad (0.3377)"
2025-06-24T13:36:09.970675,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:09.992168,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:10.008049,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:10.025844,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:10.028532,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:10.049985,INFO,"Face at (278, 199, 155, 155) -> sad (0.3939)"
2025-06-24T13:36:10.062534,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:10.243605,INFO,"Face at (278, 199, 155, 155) -> happy (0.2799)"
2025-06-24T13:36:10.244118,INFO,"Face at (278, 199, 155, 155) -> sad (0.3821)"
2025-06-24T13:36:10.244627,INFO,"Face at (278, 199, 155, 155) -> sad (0.4790)"
2025-06-24T13:36:10.246157,INFO,"Face at (278, 199, 155, 155) -> sad (0.4728)"
2025-06-24T13:36:10.278832,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:10.386335,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:10.333564,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:10.382988,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:11.148336,INFO,"Face at (275, 199, 161, 161) -> neutral (0.6309)"
2025-06-24T13:36:11.174682,INFO,"Face at (278, 203, 153, 153) -> happy (0.6156)"
2025-06-24T13:36:11.176719,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:11.381657,INFO,Emitted 1 prediction(s)
2025-06-24T13:36:12.301551,INFO,"Face at (400, 33, 28, 28) -> sad (0.4223)"
2025-06-24T13:36:12.319748,INFO,Emitted 2 prediction(s)
2025-06-24T13:36:12.939517,INFO,"Face at (301, 263, 98, 98) -> happy (0.2568)"
2025-06-24T13:36:13.307577,INFO,"Face at (288, 197, 159, 159) -> happy (0.4646)"
